StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,study_id,Day,Q27,Q1,Q3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q19_1,Q19_2,Q19_3,Q19_4,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21_1,Q21_2,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q30_1,Q30_2,Q30_3,Q30_4
2019-05-03T18:05:29Z,2019-05-03T18:28:04Z,0,100,1354,1,2019-05-03T18:28:05Z,205,5,26,4,2,"I had a really great honest conversation with one of my closest friends. We were discussing some issues that we've both been dealing with and stressors that have been taking a toll on us, and the mindset that we both feel as though we are working towards. It felt very authentic because we were both being completely honest and sharing a lot of personal things, and felt safe to say exactly how we truly feel.",1,7,7,7,7,1,3,7,1,1,7,7,1,1,1,3,3,5,5,5,5,1,1,1,5,"I overheard something very unkind that a ""friend"" was saying about me, thinking that I wasn't there; however, I didn't bring it up right away and so what followed when I saw them felt so fake and inauthentic to me because they were acting caring and kind, despite just saying otherwise, and I also was acting completely normal and happy even though I was very hurt and frustrated about what I had just heard.",7,5,1,1,1,7,7,1,7,7,1,1,7,5,5,1,1,1,2,1,1,5,5,5,2,5,1,"I felt as though I had very authentic alone time when I spent several hours straight catching up on work and studying. It felt very good to truly focus and be productive for such a long period of time, and reassuring knowing that I was getting a lot done and making my future studies easier by doing so. This felt authentic because I am someone who gets a lot of satisfaction out of completing tasks and likes to work hard to accomplish my goals. I was also being sure, however, to give myself the short breaks I needed to be able to continue focusing and feeling good mentally.",1,7,7,7,7,1,2,5,1,4,4,7,1,2,2,4,4,4,4,4,4,1,1,1,4,"I didn't have any inauthentic alone time today, but if I had to describe something I would say I had some very brief inauthentic alone time this morning in that it took me awhile to get myself up and going for the day and I felt pretty sluggish and unmotivated upon first waking up.",6,7,2,2,3,5,5,2,5,1,5,3,7,5,5,1,1,2,4,2,2,5,4,5,5,5,5,5,1,7,7,1,1,7,7,1,1,2,0,10,5,4,4,4,3,2,3,4,4,3,2,3,2,6,6,4,1,6,4,2,3,5,6,4,6,6,2,3,6
2019-04-22T17:55:57Z,2019-04-22T18:00:07Z,0,100,250,1,2019-04-22T18:00:08Z,206,1,15,4,2,It was with a co worker talking about the impact of our research on children,4,5,3,4,3,4,4,5,6,4,5,3,4,3,3,2,3,4,5,2,2,3,3,3,2,Saying hi to a workshop student,5,4,4,3,4,3,3,5,4,6,6,4,3,3,3,4,3,4,3,3,3,3,2,2,3,1,2,Was just waiting in line,3,3,6,4,3,6,4,2,3,4,6,4,3,4,4,5,5,4,3,3,1,4,3,2,3,Being my myself in lab,5,4,4,5,4,4,5,3,3,3,5,4,4,2,4,3,2,3,4,4,4,3,4,4,3,4,3,2,4,3,3,3,4,5,4,5,3,2,0,1,19,3,2,4,3,3,3,4,3,3,2,3,1,6,3,5,5,4,3,4,4,3,4,4,5,3,4,5,4
2019-04-23T17:23:48Z,2019-04-23T17:28:32Z,0,100,283,1,2019-04-23T17:28:32Z,206,2,16,5,4,When all my friends came to say happy birthday to me,3,3,4,4,2,4,5,3,5,4,4,3,5,2,3,3,3,4,3,4,4,3,4,2,3,Got a text from a friend I havent heard from in months,4,3,3,4,3,4,5,2,4,4,5,4,5,3,3,3,3,4,2,4,3,3,2,3,3,4,2,Was reading my devotional,4,6,6,5,6,1,3,5,4,4,3,4,6,4,3,3,3,2,3,3,2,3,3,2,4,Was just on my phone in line,5,4,5,4,4,5,3,4,4,3,3,4,4,4,3,4,3,3,4,2,3,3,3,1,5,3,2,6,6,4,5,4,4,3,3,5,3,1,20,6,22,3,4,3,3,3,3,3,3,4,2,5,2,4,4,1,4,3,3,4,2,5,5,5,5,3,4,5,3
2019-04-24T17:38:23Z,2019-04-24T17:43:08Z,0,100,285,1,2019-04-24T17:43:09Z,206,3,17,3,1,Saw a friend in the dinning hall,3,4,5,6,4,5,3,3,6,4,5,4,4,3,2,2,5,3,4,3,4,2,3,4,3,Saw a coworker I never really work with,4,4,5,6,3,5,4,4,5,5,5,5,4,4,3,3,4,4,3,3,3,4,4,3,2,1,3,Playing games,4,5,4,4,5,4,3,5,4,5,3,4,5,2,4,3,2,4,2,4,2,2,5,3,3,Doing a writing task,4,4,2,4,6,4,4,3,1,4,1,4,5,1,3,3,5,3,3,5,4,3,3,2,3,2,2,2,1,3,3,6,6,3,4,6,4,2,0,14,29,2,2,3,2,3,5,3,3,3,4,2,5,4,3,5,3,3,4,4,5,6,4,6,4,5,4,3,5
NA,NA,NA,NA,NA,NA,NA,206,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,206,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,207,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-30T16:01:02Z,2019-04-30T16:01:42Z,0,23,40,0,2019-05-07T16:01:55Z,207,2,2,4,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,207,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,207,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,207,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-29T22:00:45Z,2019-04-29T22:04:25Z,0,100,219,1,2019-04-29T22:04:25Z,208,1,22,5,4,,5,3,5,3,5,5,5,4,5,5,5,6,5,4,3,4,4,4,3,4,4,2,4,3,4,,4,3,5,5,3,3,5,5,5,4,4,5,3,2,4,4,2,4,2,3,3,3,2,4,4,2,2,,5,3,5,4,4,3,3,6,5,4,5,5,3,3,3,4,4,4,2,4,4,2,2,4,4,,3,4,4,3,5,5,5,4,4,5,4,3,5,3,2,3,4,3,2,4,3,4,2,4,4,4,5,4,3,4,5,4,5,4,4,3,3,3,30,4,3,2,5,3,2,2,4,4,4,2,4,3,4,6,3,6,5,3,2,5,5,4,5,4,6,5,2,5,4
2019-04-30T17:14:45Z,2019-04-30T17:19:06Z,0,100,260,1,2019-04-30T17:19:07Z,208,2,23,2,2,,4,3,5,2,4,4,5,5,2,1,7,3,5,2,4,2,5,1,3,3,4,2,3,5,2,,5,6,3,6,2,6,2,3,3,5,4,4,5,4,2,2,5,1,4,2,3,3,2,2,4,2,1,,3,3,2,6,4,3,4,2,3,4,6,2,3,4,2,2,2,2,2,4,1,3,4,4,3,,3,4,3,6,2,6,5,5,3,3,5,1,4,3,2,3,2,3,5,3,4,4,4,3,2,4,2,3,3,5,5,6,4,3,4,1,4,50,500,40,68,3,5,5,4,4,5,5,5,3,3,4,4,4,5,3,3,3,3,4,3,4,5,3,5,2,3,5,4
NA,NA,NA,NA,NA,NA,NA,208,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-02T16:27:39Z,2019-05-02T16:30:21Z,0,100,161,1,2019-05-02T16:30:22Z,208,4,25,2,1,,4,3,4,4,2,4,4,5,2,2,4,3,1,2,2,1,1,3,1,4,4,3,2,2,3,,2,5,2,2,3,3,2,2,5,3,4,3,4,2,3,2,1,2,2,2,1,4,2,3,3,4,2,,4,4,2,4,1,5,5,3,2,3,2,4,5,4,1,2,3,4,2,3,3,2,1,3,3,,4,4,1,3,5,3,4,3,4,5,4,4,6,3,3,4,4,3,3,3,2,2,1,3,1,2,4,3,4,2,3,2,3,3,3,3,4,5,48,4,57,4,4,3,4,3,3,4,3,3,3,4,4,1,3,1,3,4,1,4,4,4,1,1,4,5,6,4,3
2019-05-03T19:33:19Z,2019-05-03T19:36:02Z,0,100,163,1,2019-05-03T19:36:03Z,208,5,26,3,2,,4,5,4,3,3,2,2,4,5,2,3,4,2,3,3,2,1,2,4,2,4,3,3,3,3,,5,3,1,4,2,2,5,4,3,4,4,4,2,3,3,3,4,1,1,5,4,3,3,2,3,4,2,,2,6,4,6,2,5,3,3,2,3,6,5,5,3,4,2,4,5,3,3,3,5,2,5,2,,2,1,3,3,1,3,3,5,2,6,2,4,4,3,5,5,1,4,2,3,1,5,2,2,3,4,5,3,5,4,3,4,1,3,5,5,5,5,86,4,67,3,4,3,4,3,4,4,4,3,3,5,4,5,4,5,3,5,5,4,5,2,3,4,4,2,6,6,5
NA,NA,NA,NA,NA,NA,NA,209,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,209,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,209,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,209,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,209,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-15T21:56:41Z,2019-04-15T22:09:11Z,0,100,749,1,2019-04-15T22:09:11Z,210,1,8,4,2,Talking with my friend about what to do about her missing lab notebook- I was being empathetic and supportive without really thinking about it/having to try.,2,4,6,6,6,2,2,4,2,2,6,6,3,4,2,3,3,3,3,3,3,2,3,2,4,Catching up with my friend before our class- it short conversation about how things have been in general recently but my friend seemed inauthentic.,6,4,2,4,3,5,4,3,4,5,3,4,5,3,4,3,2,2,2,3,3,2,2,2,2,5,1,"Sitting in the library, playing my favorite game on my phone and listening to music I like- felt authentic because I was doing what I wanted to be doing because I enjoyed it.",3,4,5,6,6,2,4,6,3,4,4,5,4,4,4,3,4,3,3,4,4,2,2,1,3,Worrying about my boyfriend texting me back- felt inauthentic because I want to think I am independent and don't care but I actually did care about him texting me back.,6,3,2,3,2,5,7,3,6,6,2,2,6,4,5,2,1,2,2,1,1,4,4,4,2,5,5,7,3,4,5,2,2,4,6,2,2,5,12,54,15,2,2,2,4,2,4,3,2,3,5,4,4,4,4,5,5,5,3,5,5,4,3,5,3,5,5,6,3
2019-04-16T16:16:24Z,2019-04-16T16:37:54Z,0,100,1289,1,2019-04-16T16:37:54Z,210,2,9,4,2,"After a TA meeting, walking back with my friends and talking about plans for summer and next year.",2,4,6,6,6,2,2,6,3,2,6,6,3,2,2,4,4,4,3,4,4,2,2,2,4,Talking with professor during TA meeting - awkward small talk,5,3,3,4,2,5,5,3,5,4,3,4,6,3,3,2,2,2,2,2,2,2,2,2,2,4,2,"working in my lab with another person but working quietly without talking- I didn't talk because I felt like I should, I Just did my work",2,3,5,4,5,2,2,5,3,3,4,5,2,3,2,3,3,3,3,4,4,2,3,2,3,Listening to music that someone recommended even though I didn't love it,4,3,4,4,4,4,5,4,4,5,5,5,4,3,2,2,2,3,2,2,2,2,2,2,2,6,5,5,3,4,6,2,2,4,6,2,2,2,33,20,10,2,2,2,5,2,4,2,2,2,4,4,3,3,4,5,5,3,4,4,6,4,5,2,3,3,4,6,3
2019-04-17T16:57:57Z,2019-04-17T17:06:47Z,0,100,529,1,2019-04-17T17:06:48Z,210,3,10,4,2,Joking around about weird music with my friend and boyfriend in the library- I was being weird but not worrying about what anyone thought.,2,4,6,6,6,2,4,6,2,1,5,5,4,1,1,4,4,3,3,3,3,1,1,2,3,"doing another SONA Study- talking to the experimenter for that, since it was scripted and I was just following directions",5,3,4,4,4,4,3,3,5,5,3,4,4,3,3,2,2,2,1,2,2,2,2,2,3,4,1,"Studying and listening to music by myself in the library, was focused and not thinking about anything else",3,4,5,6,5,3,4,5,3,3,3,5,4,4,4,2,3,3,3,4,4,2,2,3,3,doing SONA study- I had to study a scientific passage and do math facts but I didn't want to be there or do that,4,4,3,4,3,4,5,2,5,5,2,4,5,2,3,1,2,2,1,2,2,2,3,2,2,4,4,3,3,5,6,2,3,5,6,2,2,2,38,25,10,2,2,2,5,4,4,2,3,2,3,2,3,3,4,5,5,4,3,5,6,5,4,3,3,3,5,6,2
2019-04-18T22:24:21Z,2019-04-18T22:36:59Z,0,100,757,1,2019-04-18T22:36:59Z,210,4,11,4,2,freaking out with my friend about orgo grades,3,4,3,3,5,3,4,3,4,3,6,3,5,3,3,2,2,2,3,2,2,3,3,2,3,talking to cashier at CVS,5,4,3,3,4,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,3,2,2,2,2,4,2,"walking back in nice weather, listening to music loud",3,4,5,5,5,3,4,6,3,4,3,4,4,2,2,2,2,2,2,3,4,2,2,2,2,taking orgo test and freaking out,5,4,2,2,3,6,6,2,5,6,2,2,6,5,5,1,2,1,1,1,1,2,2,2,1,2,3,2,5,5,5,2,2,4,5,2,3,4,48,40,40,2,2,2,5,3,4,2,2,2,2,4,4,4,4,6,6,2,2,6,6,4,4,3,3,2,3,6,3
2019-04-19T16:23:13Z,2019-04-19T16:26:59Z,0,100,226,1,2019-04-19T16:27:00Z,210,5,12,4,2,walking to class with a friend,4,4,4,4,4,5,5,5,5,4,4,4,4,3,3,3,3,3,4,3,2,2,3,4,3,talking to orgo lab TAs,3,5,3,4,5,4,4,3,4,4,5,4,3,2,3,3,3,3,4,4,3,3,3,2,4,4,2,listening to music in library,4,3,4,3,4,5,3,4,4,4,5,3,4,3,3,3,2,4,2,4,4,3,3,3,3,looking at biochem exam,5,4,5,4,3,4,3,4,4,3,4,4,5,3,3,3,3,3,3,3,2,3,4,2,2,4,5,4,4,4,4,3,3,4,4,3,3,4,50,22,40,4,5,3,4,2,3,3,4,3,3,3,2,3,5,4,4,4,3,3,4,5,4,5,3,3,4,4,4
2019-04-22T17:24:37Z,2019-04-23T12:13:59Z,0,100,67761,1,2019-04-23T12:13:59Z,211,1,15,4,2,"the conversation made me laugh a lot, and i was comfortable and honest",5,6,6,6,5,2,2,6,2,2,6,6,2,2,2,4,4,4,4,4,3,2,2,2,4,the conversation was with someone who i am not that close with,6,3,3,4,4,4,5,3,4,4,3,4,5,2,2,2,2,2,2,3,4,2,2,2,4,4,2,i just did my homework,4,4,4,4,4,4,4,3,4,4,4,5,5,3,2,1,1,1,1,1,3,2,2,1,1,i just did my homework,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2,1,1,1,1,1,3,2,2,1,1,3,3,3,4,1,1,5,6,1,3,1,1,1,0,5,10,3,3,3,3,2,2,3,2,2,2,2,3,4,5,6,6,4,4,5,5,5,2,3,3,2,2,6,4
2019-04-23T23:40:53Z,2019-04-24T10:30:26Z,0,100,38972,1,2019-04-24T10:30:27Z,211,2,16,4,2,i felt comfortable and true to myself,3,5,5,5,5,3,3,5,3,3,5,5,3,1,1,4,3,3,3,3,2,1,1,2,3,conversation about class,5,3,4,5,5,5,5,5,5,4,3,5,5,1,1,1,2,2,NA,2,3,1,1,1,3,4,2,i took a nap,2,5,2,5,5,2,2,6,2,5,5,4,2,1,1,2,1,2,1,4,3,1,1,1,2,i took a nap,2,3,5,5,5,2,2,5,2,5,5,3,6,1,1,1,1,2,1,4,3,1,1,1,1,3,3,3,4,1,2,1,1,1,1,1,1,0,30,3,10,3,3,2,1,1,1,2,1,1,1,1,1,5,3,3,3,4,3,3,3,5,3,2,3,3,4,NA,5
